"index","relation-type","term1","b1","e1","term2","b2","e2","sentence","job"
"1877","TWrex-symptom","[HYPERURICEMIA]","148","161","[SYNDROME]","94","102","Inherited mutations in the human HPRT1 gene result in three different phenotypes: Lesch-Nyhan [SYNDROME] (LNS or LND), LND variants, and HPRT-related [HYPERURICEMIA] (HRH.","0"
"1879","TWrex-symptom","[FEVER]","120","125","[MONONUCLEOSIS]","101","114","A serious reaction with a 18% overall mortality, phenytoin hepatitis may closely resemble infectious [MONONUCLEOSIS] with [FEVER], pharyngitis, lymphadenopathy, and atypical lymphocytosis.","0"
"1883","TWrex-symptom","[MACROGLOSSIA]","103","115","[BECKWITH-WIEDEMANN]","19","37","An infant with the [BECKWITH-WIEDEMANN] syndrome is described, with emphasis placed on the occurrence of [MACROGLOSSIA] and possible maxillofacial deformities.","0"
"1885","TWrex-symptom","[THROMBOCYTOPENIA]","118","134","[GESTATIONAL THROMBOCYTOPENIA]","136","164","Foetal thrombocytopenia can be caused by maternal complications (immune thrombocytopenic purpura, neonatal alloimmune [THROMBOCYTOPENIA], [GESTATIONAL THROMBOCYTOPENIA], preeclampsia, alloimmune haemolytic disease) or infectious diseases (toxoplasmosis, cytomegalovirus, rubella) or be of true foetal origin (chromosomal abnormalities, malformations, congenital thrombocytopenia, intrauterine growth retardation.","0"
"1888","TWrex-symptom","[THROMBOCYTOPENIA]","7","23","[ITP]","170","173","Immune [THROMBOCYTOPENIA] (itp) is a bleeding disorder characterized by antibody-opsonized platelets being prematurely destroyed in the spleen, although some patients with [ITP] may have a cell-mediated form of thrombocytopenia.","0"
"1890","TWrex-symptom","[THROMBOCYTOPENIA]","207","223","[ITP]","170","173","Immune thrombocytopenia (itp) is a bleeding disorder characterized by antibody-opsonized platelets being prematurely destroyed in the spleen, although some patients with [ITP] may have a cell-mediated form of [THROMBOCYTOPENIA].","0"
"1892","TWrex-symptom","[DYSFUNCTION]","158","169","[MICROANGIOPATHIC HEMOLYTIC ANEMIA]","73","106","Thrombotic thrombocytopenic purpura (TTP) is a syndrome characterized by [MICROANGIOPATHIC HEMOLYTIC ANEMIA] and thrombocytopenia with varying degrees of renal [DYSFUNCTION], neurologic signs and symptoms, and fever.","0"
"1893","TWrex-symptom","[THROMBOCYTOPENIA]","31","47","[IDIOPATHIC THROMBOCYTOPENIC PURPURA]","76","111","A 42-yr-old man presented with [THROMBOCYTOPENIA] 25 yr after splenectomy for [IDIOPATHIC THROMBOCYTOPENIC PURPURA] (ITP.","0"
"1894","TWrex-symptom","[HEMATURIA]","129","138","[BENIGN HEMATURIA]","9","25","Familial [BENIGN HEMATURIA] (FBH) is a common autosomal dominant disorder characterized by the presence of persistent or recurrent [HEMATURIA].","0"
"1896","TWrex-symptom","[STRABISMUS]","99","109","[C SYNDROME]","401","411","We report on a patient with trigonocephaly, biparietal widening as a result of metopic synostosis, [STRABISMUS], upslanted palpebral fissures, apparently low-set ears with abnormal helices, deeply furrowed palate, postaxial polysyndactyly of the feet, ankle flexion deformities, cryptorchidism, loose skin, and severe mental retardation, findings compatible with a diagnosis of the Opitz trigonocephaly [C SYNDROME] (OTS.","0"
"1897","TWrex-symptom","[HEADACHE]","146","154","[MIGRAINE]","137","145","Severe peripheral vasoconstriction of the legs due to hypersensitivity to small doses of ergotamine tartrate developed in a patient with [MIGRAINE] [HEADACHE]s.","0"
"1899","TWrex-symptom","[PAIN]","24","28","[COMPLEX REGIONAL PAIN SYNDROME]","168","198","Causes of non-malignant [PAIN] that may represent an indication for intrathecal drug-delivery systems include: failed back syndrome, neuropathic pain, axial spinal pain, [COMPLEX REGIONAL PAIN SYNDROME], diffuse pain, brachial plexitis, central pain, failed spinal cord stimulation (SCS) therapy, arachnoiditis, poststroke pain, spinal cord injury pain and peripheral neuropathy.","0"
"1900","TWrex-symptom","[PAIN]","143","147","[COMPLEX REGIONAL PAIN SYNDROME]","168","198","Causes of non-malignant pain that may represent an indication for intrathecal drug-delivery systems include: failed back syndrome, neuropathic [PAIN], axial spinal pain, [COMPLEX REGIONAL PAIN SYNDROME], diffuse pain, brachial plexitis, central pain, failed spinal cord stimulation (SCS) therapy, arachnoiditis, poststroke pain, spinal cord injury pain and peripheral neuropathy.","0"
"1901","TWrex-symptom","[PAIN]","162","166","[COMPLEX REGIONAL PAIN SYNDROME]","168","198","Causes of non-malignant pain that may represent an indication for intrathecal drug-delivery systems include: failed back syndrome, neuropathic pain, axial spinal [PAIN], [COMPLEX REGIONAL PAIN SYNDROME], diffuse pain, brachial plexitis, central pain, failed spinal cord stimulation (SCS) therapy, arachnoiditis, poststroke pain, spinal cord injury pain and peripheral neuropathy.","0"
"1902","TWrex-symptom","[PAIN]","208","212","[COMPLEX REGIONAL PAIN SYNDROME]","168","198","Causes of non-malignant pain that may represent an indication for intrathecal drug-delivery systems include: failed back syndrome, neuropathic pain, axial spinal pain, [COMPLEX REGIONAL PAIN SYNDROME], diffuse [PAIN], brachial plexitis, central pain, failed spinal cord stimulation (SCS) therapy, arachnoiditis, poststroke pain, spinal cord injury pain and peripheral neuropathy.","0"
"1903","TWrex-symptom","[PAIN]","241","245","[COMPLEX REGIONAL PAIN SYNDROME]","168","198","Causes of non-malignant pain that may represent an indication for intrathecal drug-delivery systems include: failed back syndrome, neuropathic pain, axial spinal pain, [COMPLEX REGIONAL PAIN SYNDROME], diffuse pain, brachial plexitis, central [PAIN], failed spinal cord stimulation (SCS) therapy, arachnoiditis, poststroke pain, spinal cord injury pain and peripheral neuropathy.","0"
"1904","TWrex-symptom","[PAIN]","319","323","[COMPLEX REGIONAL PAIN SYNDROME]","168","198","Causes of non-malignant pain that may represent an indication for intrathecal drug-delivery systems include: failed back syndrome, neuropathic pain, axial spinal pain, [COMPLEX REGIONAL PAIN SYNDROME], diffuse pain, brachial plexitis, central pain, failed spinal cord stimulation (SCS) therapy, arachnoiditis, poststroke [PAIN], spinal cord injury pain and peripheral neuropathy.","0"
"1905","TWrex-symptom","[PAIN]","344","348","[COMPLEX REGIONAL PAIN SYNDROME]","168","198","Causes of non-malignant pain that may represent an indication for intrathecal drug-delivery systems include: failed back syndrome, neuropathic pain, axial spinal pain, [COMPLEX REGIONAL PAIN SYNDROME], diffuse pain, brachial plexitis, central pain, failed spinal cord stimulation (SCS) therapy, arachnoiditis, poststroke pain, spinal cord injury [PAIN] and peripheral neuropathy.","0"
"1906","TWrex-symptom","[SEIZURE]","99","106","[EPILEPSY]","137","145","Intermittent vagal stimulation has the potentiality of reducing the number and/or the intensity of [SEIZURE]s in patients with intractable [EPILEPSY].","0"
"1907","TWrex-symptom","[HEADACHE]","12","20","[HEADACHE SYNDROME]","75","92","Orthostatic [HEADACHE] is the prototypical manifestation of SIH, but various [HEADACHE SYNDROME]s have also been reported such as migraine-like headache, tension-type headache and non-specific headaches among the others.","0"
"1908","TWrex-symptom","[HEADACHE]","140","148","[HEADACHE SYNDROME]","75","92","Orthostatic headache is the prototypical manifestation of SIH, but various [HEADACHE SYNDROME]s have also been reported such as migraine-like [HEADACHE], tension-type headache and non-specific headaches among the others.","0"
"1909","TWrex-symptom","[HEADACHE]","163","171","[HEADACHE SYNDROME]","75","92","Orthostatic headache is the prototypical manifestation of SIH, but various [HEADACHE SYNDROME]s have also been reported such as migraine-like headache, tension-type [HEADACHE] and non-specific headaches among the others.","0"
"1910","TWrex-symptom","[HEADACHE]","189","197","[HEADACHE SYNDROME]","75","92","Orthostatic headache is the prototypical manifestation of SIH, but various [HEADACHE SYNDROME]s have also been reported such as migraine-like headache, tension-type headache and non-specific [HEADACHE]s among the others.","0"
"1912","TWrex-symptom","[NORMAL INTELLIGENCE]","30","49","[MPS VI]","9","15","Although [MPS VI] patients have [NORMAL INTELLIGENCE] and no neurologic abnormalities, the disease is clinically heterogeneous: severely affected individuals expire in childhood or early adolescence while those with the mild or intermediate phenotypes have a slower, milder disease course and a longer life span.","0"
"1913","TWrex-symptom","[PARKINSONIAN]","153","165","[MULTIPLE SYSTEM ATROPHY]","0","23","[MULTIPLE SYSTEM ATROPHY] (MSA) is a neurodegenerative disease of undetermined aetiology that occurs sporadically and manifests itself as a combination of [PARKINSONIAN], autonomic, cerebellar and pyramidal signs.","0"
"1915","TWrex-symptom","[MYOCLONUS]","47","56","[SYNDROME]","138","146","Most of the affected individuals had laryngeal [MYOCLONUS] and more severe dystonia of the legs than usually reported in myoclonus-dystonia [SYNDROME].","0"
"1916","TWrex-symptom","[MYOCLONUS]","119","128","[SYNDROME]","138","146","Most of the affected individuals had laryngeal myoclonus and more severe dystonia of the legs than usually reported in [MYOCLONUS]-dystonia [SYNDROME].","0"
"1917","TWrex-symptom","[EFFUSION]","206","214","[MESOTHELIOMA]","63","75","We described the case a patient complaint of malignant pleural [MESOTHELIOMA] with unusual radiology presentation with the result that unilateral calcified pleural plaques with pleural thickening and pleural [EFFUSION] absence.","0"
"1918","TWrex-symptom","[SEIZURE]","145","152","[EPILEPSY]","58","66","We used a systemic chemoconvulsant model of temporal lobe [EPILEPSY] and bromodeoxyuridine (BrdU) labeling to investigate the effects of prolonged [SEIZURE]s on dentate granule cell neurogenesis in adult rats, and to examine the contribution of newly differentiated dentate granule cells to the network changes seen in this model.","0"
