unit_id,worker_id,worker_trust,external_type,step_1_select_the_valid_relations,step_2b_if_you_selected_none_in_step_1_explain_why,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,started_at,created_at,term1,term2,sentence
227816723,13460140,0.97117647058823,amt,[TREATS],N/A,"[SULFUR]-based cleansers with a balancing or neutral pH can help eliminate [ACNE]","11/24/2012 20:07:26","11/24/2012 20:07:43",[ACNE],[SULFUR],"[SULFUR]-based cleansers with a balancing or neutral pH can help eliminate [ACNE] and prevent future breakouts by maintaining the hydrolipidic layer's acidity and thereby controlling acne populations on the surface of the skin."
227816712,7918256,0.96698872785829,amt,[NONE],"This describes the appearance of the first",N/A,"11/23/2012 21:42:18","11/23/2012 21:42:45",[FLUORESCENCE],[BERBERINE],"Under ultraviolet light, [BERBERINE] shows a strong yellow [FLUORESCENCE]."
227816712,1246916,0.86363636363636,amt,[NONE],"the words are related, but not by any of the above relations","the words are related, but not by any of the above relations","11/23/2012 21:43:03","11/23/2012 21:45:33",[FLUORESCENCE],[BERBERINE],"Under ultraviolet light, [BERBERINE] shows a strong yellow [FLUORESCENCE]."
227816712,13939700,0.775,amt,[MANIFESTATION],N/A,"Under ultraviolet light, [BERBERINE] shows","11/23/2012 21:54:32","11/23/2012 21:55:47",[FLUORESCENCE],[BERBERINE],"Under ultraviolet light, [BERBERINE] shows a strong yellow [FLUORESCENCE]."
227816712,13438162,1,amt,"[CAUSES]
[SYMPTOM]","shows a strong yellow","shows a strong yellow","11/23/2012 22:01:03","11/23/2012 22:01:29",[FLUORESCENCE],[BERBERINE],"Under ultraviolet light, [BERBERINE] shows a strong yellow [FLUORESCENCE]."
227816712,13890828,0.9,amt,[NONE],"[BERBERINE] shows a strong yellow [FLUORESCENCE]","[BERBERINE] shows a strong yellow [FLUORESCENCE]","11/23/2012 22:13:42","11/23/2012 22:15:24",[FLUORESCENCE],[BERBERINE],"Under ultraviolet light, [BERBERINE] shows a strong yellow [FLUORESCENCE]."
227816712,1330956,0.92708074534161,amt,[ASSOCIATED_WITH],n/a,"shows a strong yellow","11/23/2012 22:14:51","11/23/2012 22:15:27",[FLUORESCENCE],[BERBERINE],"Under ultraviolet light, [BERBERINE] shows a strong yellow [FLUORESCENCE]."
227816712,13462511,0.89376623376623,amt,[MANIFESTATION],,"berberine manifests as a yellow fluorescence under UV light.","11/23/2012 22:15:09","11/23/2012 22:16:00",[FLUORESCENCE],[BERBERINE],"Under ultraviolet light, [BERBERINE] shows a strong yellow [FLUORESCENCE]."
227816712,7478095,0.82777777777778,amt,[SIDE_EFFECT],N/A,"a secondary condition or symptom that results from a drug or treatment","11/23/2012 22:33:47","11/23/2012 22:34:16",[FLUORESCENCE],[BERBERINE],"Under ultraviolet light, [BERBERINE] shows a strong yellow [FLUORESCENCE]."
227816712,3982102,0.89411764705882,amt,[NONE],"BERBERINE] shows a strong yellow [FLUORESCENCE, so they seem to be related but not in any of the ways listed above.",N/A,"11/23/2012 23:12:02","11/23/2012 23:12:58",[FLUORESCENCE],[BERBERINE],"Under ultraviolet light, [BERBERINE] shows a strong yellow [FLUORESCENCE]."
227816712,14161692,0.87654320987654,amt,[ASSOCIATED_WITH],n/a,"findings that often appear together","11/24/2012 04:16:34","11/24/2012 04:17:40",[FLUORESCENCE],[BERBERINE],"Under ultraviolet light, [BERBERINE] shows a strong yellow [FLUORESCENCE]."
227816712,9705524,0.81,amt,[SYMPTOM],"shows a strong yellow [FLUORESCENCE","Under ultraviolet light","11/24/2012 06:07:15","11/24/2012 06:10:25",[FLUORESCENCE],[BERBERINE],"Under ultraviolet light, [BERBERINE] shows a strong yellow [FLUORESCENCE]."
227816712,14062837,1,amt,[ASSOCIATED_WITH],N/A,Shows,"11/24/2012 08:36:57","11/24/2012 08:37:34",[FLUORESCENCE],[BERBERINE],"Under ultraviolet light, [BERBERINE] shows a strong yellow [FLUORESCENCE]."
227816712,11307060,1,amt,[MANIFESTATION],"n/a - I think the relation between the two words is MANIFESTATION.",shows,"11/24/2012 12:56:39","11/24/2012 13:04:59",[FLUORESCENCE],[BERBERINE],"Under ultraviolet light, [BERBERINE] shows a strong yellow [FLUORESCENCE]."
227816712,14119448,0.78908472686734,amt,[PREVENTS],"This prevents disease.","This prevents disease.","11/24/2012 13:51:53","11/24/2012 13:52:07",[FLUORESCENCE],[BERBERINE],"Under ultraviolet light, [BERBERINE] shows a strong yellow [FLUORESCENCE]."
227816712,232672,1,amt,[NONE],"FLUORESCENCE ""is a property of"" BERBERINE which appears under certain conditions (ultraviolet light)",N/A,"11/24/2012 14:14:18","11/24/2012 14:22:42",[FLUORESCENCE],[BERBERINE],"Under ultraviolet light, [BERBERINE] shows a strong yellow [FLUORESCENCE]."
227816701,13304054,0.95032258064516,amt,[SYMPTOM],"doesn't apply see above","[YELLOW SKIN] is a symptom of  [OMPHALITIS]","11/23/2012 21:45:59","11/23/2012 21:47:18","[YELLOW SKIN]",[OMPHALITIS],"Clinically, neonates with [OMPHALITIS] present within the first two weeks of life with signs and symptoms of infection ( cellulitis) around the umbilical stump (redness, warmth, swelling, pain), pus from the umbilical stump, fever, fast heart rate ( tachycardia), low blood pressure ( hypotension), somnolence, poor feeding, and [YELLOW SKIN] ( jaundice)."
227816701,13939700,0.775,amt,[MANIFESTATION],N/A,"present within the first two weeks","11/23/2012 21:55:49","11/23/2012 21:57:32","[YELLOW SKIN]",[OMPHALITIS],"Clinically, neonates with [OMPHALITIS] present within the first two weeks of life with signs and symptoms of infection ( cellulitis) around the umbilical stump (redness, warmth, swelling, pain), pus from the umbilical stump, fever, fast heart rate ( tachycardia), low blood pressure ( hypotension), somnolence, poor feeding, and [YELLOW SKIN] ( jaundice)."
227816701,1246916,0.86363636363636,amt,"[TREATS]
[CAUSES]
[SYMPTOM]","within the first two weeks of life with signs and symptoms of infection","within the first two weeks of life with signs and symptoms of infection","11/23/2012 21:56:35","11/23/2012 21:57:40","[YELLOW SKIN]",[OMPHALITIS],"Clinically, neonates with [OMPHALITIS] present within the first two weeks of life with signs and symptoms of infection ( cellulitis) around the umbilical stump (redness, warmth, swelling, pain), pus from the umbilical stump, fever, fast heart rate ( tachycardia), low blood pressure ( hypotension), somnolence, poor feeding, and [YELLOW SKIN] ( jaundice)."
227816701,1006379,0.72461566465571,amt,[SYMPTOM],n/a,"[OMPHALITIS] present within the first two weeks of life with signs and symptoms of infection ( cellulitis) around the umbilical stump (redness, warmth, swelling, pain), pus from the umbilical stump, fever, fast heart rate ( tachycardia), low blood pressure ( hypotension), somnolence, poor feeding, and [YELLOW SKIN] (","11/23/2012 22:01:58","11/23/2012 22:02:23","[YELLOW SKIN]",[OMPHALITIS],"Clinically, neonates with [OMPHALITIS] present within the first two weeks of life with signs and symptoms of infection ( cellulitis) around the umbilical stump (redness, warmth, swelling, pain), pus from the umbilical stump, fever, fast heart rate ( tachycardia), low blood pressure ( hypotension), somnolence, poor feeding, and [YELLOW SKIN] ( jaundice)."
227816701,3307853,0.92015873015873,amt,[ASSOCIATED_WITH],N/A,"[OMPHALITIS] present within the first two weeks of life with signs and symptoms of infection ( cellulitis) around the umbilical stump (redness, warmth, swelling, pain), pus from the umbilical stump, fever, fast heart rate ( tachycardia), low blood pressure ( hypotension), somnolence, poor feeding, and [YELLOW SKIN] (","11/23/2012 22:04:46","11/23/2012 22:05:25","[YELLOW SKIN]",[OMPHALITIS],"Clinically, neonates with [OMPHALITIS] present within the first two weeks of life with signs and symptoms of infection ( cellulitis) around the umbilical stump (redness, warmth, swelling, pain), pus from the umbilical stump, fever, fast heart rate ( tachycardia), low blood pressure ( hypotension), somnolence, poor feeding, and [YELLOW SKIN] ( jaundice)."
227816701,5763553,0.99411764705882,amt,[SYMPTOM],N/A,"signs and symptoms","11/23/2012 22:11:50","11/23/2012 22:12:52","[YELLOW SKIN]",[OMPHALITIS],"Clinically, neonates with [OMPHALITIS] present within the first two weeks of life with signs and symptoms of infection ( cellulitis) around the umbilical stump (redness, warmth, swelling, pain), pus from the umbilical stump, fever, fast heart rate ( tachycardia), low blood pressure ( hypotension), somnolence, poor feeding, and [YELLOW SKIN] ( jaundice)."
227816701,1330956,0.92708074534161,amt,[ASSOCIATED_WITH],n/a,"present within the first two weeks of life with signs and symptoms of infection ( cellulitis) around the umbilical stump (redness, warmth, swelling, pain), pus from the umbilical stump, fever, fast heart rate ( tachycardia), low blood pressure ( hypotension), somnolence, poor feeding, and","11/23/2012 22:15:30","11/23/2012 22:15:49","[YELLOW SKIN]",[OMPHALITIS],"Clinically, neonates with [OMPHALITIS] present within the first two weeks of life with signs and symptoms of infection ( cellulitis) around the umbilical stump (redness, warmth, swelling, pain), pus from the umbilical stump, fever, fast heart rate ( tachycardia), low blood pressure ( hypotension), somnolence, poor feeding, and [YELLOW SKIN] ( jaundice)."
227816701,9666339,1,amt,[SYMPTOM],n/a,"present within the first two weeks of life with signs and symptoms of infection","11/23/2012 22:16:57","11/23/2012 22:18:00","[YELLOW SKIN]",[OMPHALITIS],"Clinically, neonates with [OMPHALITIS] present within the first two weeks of life with signs and symptoms of infection ( cellulitis) around the umbilical stump (redness, warmth, swelling, pain), pus from the umbilical stump, fever, fast heart rate ( tachycardia), low blood pressure ( hypotension), somnolence, poor feeding, and [YELLOW SKIN] ( jaundice)."
227816701,13584249,0.87857142857143,amt,[ASSOCIATED_WITH],N/A,"present within the first two weeks of life with signs and symptoms of infection","11/23/2012 23:01:59","11/23/2012 23:04:55","[YELLOW SKIN]",[OMPHALITIS],"Clinically, neonates with [OMPHALITIS] present within the first two weeks of life with signs and symptoms of infection ( cellulitis) around the umbilical stump (redness, warmth, swelling, pain), pus from the umbilical stump, fever, fast heart rate ( tachycardia), low blood pressure ( hypotension), somnolence, poor feeding, and [YELLOW SKIN] ( jaundice)."
227816701,14128567,0.97625,amt,[SYMPTOM],"[OMPHALITIS] present with [YELLOW SKIN]","present with","11/24/2012 00:16:59","11/24/2012 00:18:51","[YELLOW SKIN]",[OMPHALITIS],"Clinically, neonates with [OMPHALITIS] present within the first two weeks of life with signs and symptoms of infection ( cellulitis) around the umbilical stump (redness, warmth, swelling, pain), pus from the umbilical stump, fever, fast heart rate ( tachycardia), low blood pressure ( hypotension), somnolence, poor feeding, and [YELLOW SKIN] ( jaundice)."
227816701,13195124,0.9,amt,[SYMPTOM],N/A,"OMPHALITIS] present within the first two weeks of life with signs and symptoms of [YELLOW SKIN] ( jaundice)","11/24/2012 02:35:27","11/24/2012 02:36:48","[YELLOW SKIN]",[OMPHALITIS],"Clinically, neonates with [OMPHALITIS] present within the first two weeks of life with signs and symptoms of infection ( cellulitis) around the umbilical stump (redness, warmth, swelling, pain), pus from the umbilical stump, fever, fast heart rate ( tachycardia), low blood pressure ( hypotension), somnolence, poor feeding, and [YELLOW SKIN] ( jaundice)."
227816701,13397770,1,amt,[SYMPTOM],na,"[OMPHALITIS] presents within","11/24/2012 04:00:49","11/24/2012 04:03:01","[YELLOW SKIN]",[OMPHALITIS],"Clinically, neonates with [OMPHALITIS] present within the first two weeks of life with signs and symptoms of infection ( cellulitis) around the umbilical stump (redness, warmth, swelling, pain), pus from the umbilical stump, fever, fast heart rate ( tachycardia), low blood pressure ( hypotension), somnolence, poor feeding, and [YELLOW SKIN] ( jaundice)."
227816701,14062837,1,amt,[SYMPTOM],N/A,Symptoms,"11/24/2012 08:39:00","11/24/2012 08:39:41","[YELLOW SKIN]",[OMPHALITIS],"Clinically, neonates with [OMPHALITIS] present within the first two weeks of life with signs and symptoms of infection ( cellulitis) around the umbilical stump (redness, warmth, swelling, pain), pus from the umbilical stump, fever, fast heart rate ( tachycardia), low blood pressure ( hypotension), somnolence, poor feeding, and [YELLOW SKIN] ( jaundice)."
227816701,8927822,0.85116618075802,amt,"[SYMPTOM]
[MANIFESTATION]",N/A,"present within the first two weeks of life with","11/24/2012 19:25:09","11/24/2012 19:26:19","[YELLOW SKIN]",[OMPHALITIS],"Clinically, neonates with [OMPHALITIS] present within the first two weeks of life with signs and symptoms of infection ( cellulitis) around the umbilical stump (redness, warmth, swelling, pain), pus from the umbilical stump, fever, fast heart rate ( tachycardia), low blood pressure ( hypotension), somnolence, poor feeding, and [YELLOW SKIN] ( jaundice)."
227816701,13460140,0.97117647058823,amt,[SYMPTOM],N/A,"[OMPHALITIS] present within the first two weeks of life with signs and symptoms and [YELLOW SKIN]","11/24/2012 20:06:33","11/24/2012 20:07:25","[YELLOW SKIN]",[OMPHALITIS],"Clinically, neonates with [OMPHALITIS] present within the first two weeks of life with signs and symptoms of infection ( cellulitis) around the umbilical stump (redness, warmth, swelling, pain), pus from the umbilical stump, fever, fast heart rate ( tachycardia), low blood pressure ( hypotension), somnolence, poor feeding, and [YELLOW SKIN] ( jaundice)."
227816729,7918256,0.96698872785829,amt,[DIAGNOSED_BY_TEST_OR_DRUG],N/A,"HEAF TEST]: In patients who have had BCG previously, latent [TB]","11/23/2012 21:37:59","11/23/2012 21:38:34",[TB],"[HEAF TEST]","The UK guidelines are formulated according to the [HEAF TEST]: In patients who have had BCG previously, latent [TB] is diagnosed if the Heaf test is grade 3 or 4 and have no signs or symptoms of active TB; if the Heaf test is grade 0 or 1, then the test is repeated and."
227816729,13304054,0.95032258064516,amt,[DIAGNOSED_BY_TEST_OR_DRUG],above,"[TB] diagnosed by  [HEAF TEST]","11/23/2012 21:41:05","11/23/2012 21:43:20",[TB],"[HEAF TEST]","The UK guidelines are formulated according to the [HEAF TEST]: In patients who have had BCG previously, latent [TB] is diagnosed if the Heaf test is grade 3 or 4 and have no signs or symptoms of active TB; if the Heaf test is grade 0 or 1, then the test is repeated and."
227816729,13939700,0.775,amt,[DIAGNOSED_BY_TEST_OR_DRUG],N/A,"diagnosed if the Heaf test is grade 3 or 4","11/23/2012 21:57:34","11/23/2012 21:58:32",[TB],"[HEAF TEST]","The UK guidelines are formulated according to the [HEAF TEST]: In patients who have had BCG previously, latent [TB] is diagnosed if the Heaf test is grade 3 or 4 and have no signs or symptoms of active TB; if the Heaf test is grade 0 or 1, then the test is repeated and."
227816729,13438162,1,amt,"[DIAGNOSED_BY_TEST_OR_DRUG]
[CONTRAINDICATES]","In patients who have had BCG previously","In patients who have had BCG previously","11/23/2012 22:02:38","11/23/2012 22:03:28",[TB],"[HEAF TEST]","The UK guidelines are formulated according to the [HEAF TEST]: In patients who have had BCG previously, latent [TB] is diagnosed if the Heaf test is grade 3 or 4 and have no signs or symptoms of active TB; if the Heaf test is grade 0 or 1, then the test is repeated and."
227816729,14157276,0.78571428571429,amt,[DIAGNOSED_BY_TEST_OR_DRUG],n/a,"is diagnosed","11/23/2012 22:03:18","11/23/2012 22:04:28",[TB],"[HEAF TEST]","The UK guidelines are formulated according to the [HEAF TEST]: In patients who have had BCG previously, latent [TB] is diagnosed if the Heaf test is grade 3 or 4 and have no signs or symptoms of active TB; if the Heaf test is grade 0 or 1, then the test is repeated and."
227816729,1330956,0.92708074534161,amt,[DIAGNOSED_BY_TEST_OR_DRUG],n/a,"In patients who have had BCG previously, latent [TB] is diagnosed if the Heaf test is grade 3 or 4 and","11/23/2012 22:08:00","11/23/2012 22:09:38",[TB],"[HEAF TEST]","The UK guidelines are formulated according to the [HEAF TEST]: In patients who have had BCG previously, latent [TB] is diagnosed if the Heaf test is grade 3 or 4 and have no signs or symptoms of active TB; if the Heaf test is grade 0 or 1, then the test is repeated and."
227816729,13637372,1,amt,[DIAGNOSED_BY_TEST_OR_DRUG],N/A,"[TB] is diagnosed if the Heaf test is grade 3 or 4","11/23/2012 22:19:38","11/23/2012 22:21:07",[TB],"[HEAF TEST]","The UK guidelines are formulated according to the [HEAF TEST]: In patients who have had BCG previously, latent [TB] is diagnosed if the Heaf test is grade 3 or 4 and have no signs or symptoms of active TB; if the Heaf test is grade 0 or 1, then the test is repeated and."
227816729,11794310,0.94090909090909,amt,[DIAGNOSED_BY_TEST_OR_DRUG],n/a,DIAGNOSED_BY_TEST_OR_DRUG,"11/23/2012 22:21:47","11/23/2012 22:23:10",[TB],"[HEAF TEST]","The UK guidelines are formulated according to the [HEAF TEST]: In patients who have had BCG previously, latent [TB] is diagnosed if the Heaf test is grade 3 or 4 and have no signs or symptoms of active TB; if the Heaf test is grade 0 or 1, then the test is repeated and."
227816729,9666339,1,amt,[DIAGNOSED_BY_TEST_OR_DRUG],n/a,"is diagnosed if the Heaf test is grade 3 or 4","11/23/2012 22:53:48","11/23/2012 22:54:35",[TB],"[HEAF TEST]","The UK guidelines are formulated according to the [HEAF TEST]: In patients who have had BCG previously, latent [TB] is diagnosed if the Heaf test is grade 3 or 4 and have no signs or symptoms of active TB; if the Heaf test is grade 0 or 1, then the test is repeated and."
227816729,9299392,0.95625,amt,[DIAGNOSED_BY_TEST_OR_DRUG],N/A,"[TB] is diagnosed if the Heaf test","11/23/2012 22:54:00","11/23/2012 22:54:56",[TB],"[HEAF TEST]","The UK guidelines are formulated according to the [HEAF TEST]: In patients who have had BCG previously, latent [TB] is diagnosed if the Heaf test is grade 3 or 4 and have no signs or symptoms of active TB; if the Heaf test is grade 0 or 1, then the test is repeated and."
227816729,313343,0.85578431372549,amt,[DIAGNOSED_BY_TEST_OR_DRUG],N/A,"is diagnosed","11/24/2012 01:49:40","11/24/2012 01:50:30",[TB],"[HEAF TEST]","The UK guidelines are formulated according to the [HEAF TEST]: In patients who have had BCG previously, latent [TB] is diagnosed if the Heaf test is grade 3 or 4 and have no signs or symptoms of active TB; if the Heaf test is grade 0 or 1, then the test is repeated and."
227816729,13195124,0.9,amt,[DIAGNOSED_BY_TEST_OR_DRUG],N/A,"latent [TB] is diagnosed if the Heaf test is grade 3 or 4","11/24/2012 02:26:33","11/24/2012 02:28:15",[TB],"[HEAF TEST]","The UK guidelines are formulated according to the [HEAF TEST]: In patients who have had BCG previously, latent [TB] is diagnosed if the Heaf test is grade 3 or 4 and have no signs or symptoms of active TB; if the Heaf test is grade 0 or 1, then the test is repeated and."
227816729,9705524,0.81,amt,"[CAUSES]
[SYMPTOM]","diagnosed if the Heaf test is grade 3 or 4 and have no signs or symptoms of active TB","In patients who have had BCG","11/24/2012 06:10:36","11/24/2012 06:11:17",[TB],"[HEAF TEST]","The UK guidelines are formulated according to the [HEAF TEST]: In patients who have had BCG previously, latent [TB] is diagnosed if the Heaf test is grade 3 or 4 and have no signs or symptoms of active TB; if the Heaf test is grade 0 or 1, then the test is repeated and."
227816729,12571056,0.996,amt,[DIAGNOSED_BY_TEST_OR_DRUG],N/A,diagnosed,"11/24/2012 19:35:27","11/24/2012 19:35:58",[TB],"[HEAF TEST]","The UK guidelines are formulated according to the [HEAF TEST]: In patients who have had BCG previously, latent [TB] is diagnosed if the Heaf test is grade 3 or 4 and have no signs or symptoms of active TB; if the Heaf test is grade 0 or 1, then the test is repeated and."
227816729,13460140,0.97117647058823,amt,[DIAGNOSED_BY_TEST_OR_DRUG],N/A,"[TB] is diagnosed if the Heaf test is grade 3 or 4 and have no signs or symptoms of active TB","11/24/2012 20:08:58","11/24/2012 20:09:22",[TB],"[HEAF TEST]","The UK guidelines are formulated according to the [HEAF TEST]: In patients who have had BCG previously, latent [TB] is diagnosed if the Heaf test is grade 3 or 4 and have no signs or symptoms of active TB; if the Heaf test is grade 0 or 1, then the test is repeated and."
227816718,1246916,0.86363636363636,amt,[SYMPTOM],"can result to abnormalities in the function","can result to abnormalities in the function","11/23/2012 21:50:26","11/23/2012 21:51:16",[BRAIN],[VERTIGO],"Diseases of the [BRAIN] stem can result to abnormalities in the function of cranial nerves which may lead to visual disturbances, pupil abnormalities, changes in sensation, muscle weakness, hearing problems, [VERTIGO], swallowing and speech difficulty, voice change, and co-ordination problems."
227816718,13939700,0.775,amt,[CAUSES],N/A,"Diseases of the [BRAIN] stem can result","11/23/2012 21:52:46","11/23/2012 21:53:29",[BRAIN],[VERTIGO],"Diseases of the [BRAIN] stem can result to abnormalities in the function of cranial nerves which may lead to visual disturbances, pupil abnormalities, changes in sensation, muscle weakness, hearing problems, [VERTIGO], swallowing and speech difficulty, voice change, and co-ordination problems."
227816718,13438162,1,amt,"[SYMPTOM]
[CONTRAINDICATES]","abnormalities in the function of cranial nerves","abnormalities in the function of cranial nerves","11/23/2012 21:58:52","11/23/2012 21:59:38",[BRAIN],[VERTIGO],"Diseases of the [BRAIN] stem can result to abnormalities in the function of cranial nerves which may lead to visual disturbances, pupil abnormalities, changes in sensation, muscle weakness, hearing problems, [VERTIGO], swallowing and speech difficulty, voice change, and co-ordination problems."
227816718,1330956,0.92708074534161,amt,"[CAUSES]
[MANIFESTATION]
[ASSOCIATED_WITH]",n.a,"stem can result to abnormalities in the function of cranial nerves which may lead to visual disturbances, pupil abnormalities, changes in sensation, muscle weakness, hearing problems","11/23/2012 22:09:40","11/23/2012 22:10:09",[BRAIN],[VERTIGO],"Diseases of the [BRAIN] stem can result to abnormalities in the function of cranial nerves which may lead to visual disturbances, pupil abnormalities, changes in sensation, muscle weakness, hearing problems, [VERTIGO], swallowing and speech difficulty, voice change, and co-ordination problems."
227816718,11794310,0.94090909090909,amt,[MANIFESTATION],N/A,MANIFESTATION,"11/23/2012 22:24:43","11/23/2012 22:25:34",[BRAIN],[VERTIGO],"Diseases of the [BRAIN] stem can result to abnormalities in the function of cranial nerves which may lead to visual disturbances, pupil abnormalities, changes in sensation, muscle weakness, hearing problems, [VERTIGO], swallowing and speech difficulty, voice change, and co-ordination problems."
227816718,7478095,0.82777777777778,amt,[SIDE_EFFECT],"NOT NONE","secondary condition or symptom that results from a drug or treatment","11/23/2012 22:32:29","11/23/2012 22:33:05",[BRAIN],[VERTIGO],"Diseases of the [BRAIN] stem can result to abnormalities in the function of cranial nerves which may lead to visual disturbances, pupil abnormalities, changes in sensation, muscle weakness, hearing problems, [VERTIGO], swallowing and speech difficulty, voice change, and co-ordination problems."
227816718,9666339,1,amt,[SYMPTOM],n/a,"stem can result to abnormalities in the function of cranial nerves which may lead to","11/23/2012 22:48:29","11/23/2012 22:49:49",[BRAIN],[VERTIGO],"Diseases of the [BRAIN] stem can result to abnormalities in the function of cranial nerves which may lead to visual disturbances, pupil abnormalities, changes in sensation, muscle weakness, hearing problems, [VERTIGO], swallowing and speech difficulty, voice change, and co-ordination problems."
227816718,3982102,0.89411764705882,amt,[CAUSES],N/A,"[BRAIN] stem can result to abnormalities in the function of cranial nerves which may lead to visual disturbances, pupil abnormalities, changes in sensation, muscle weakness, hearing problems, [VERTIGO],","11/23/2012 23:15:22","11/23/2012 23:16:02",[BRAIN],[VERTIGO],"Diseases of the [BRAIN] stem can result to abnormalities in the function of cranial nerves which may lead to visual disturbances, pupil abnormalities, changes in sensation, muscle weakness, hearing problems, [VERTIGO], swallowing and speech difficulty, voice change, and co-ordination problems."
227816718,10809411,0.78823076923077,amt,"[LOCATION]
[NONE]",N/A,"Diseases of the [BRAIN] stem can result to abnormalities in the function of cranial nerves which may lead to","11/23/2012 23:27:20","11/23/2012 23:36:55",[BRAIN],[VERTIGO],"Diseases of the [BRAIN] stem can result to abnormalities in the function of cranial nerves which may lead to visual disturbances, pupil abnormalities, changes in sensation, muscle weakness, hearing problems, [VERTIGO], swallowing and speech difficulty, voice change, and co-ordination problems."
227816718,1171781,0.86777102330294,amt,[CAUSES],N/A,"Diseases of the [BRAIN] stem can result to abnormalities ...which may lead to ... [VERTIGO],","11/23/2012 23:41:03","11/23/2012 23:42:00",[BRAIN],[VERTIGO],"Diseases of the [BRAIN] stem can result to abnormalities in the function of cranial nerves which may lead to visual disturbances, pupil abnormalities, changes in sensation, muscle weakness, hearing problems, [VERTIGO], swallowing and speech difficulty, voice change, and co-ordination problems."
227816718,7233545,0.875,amt,[NONE],"VERTIGO is a symptom of a diseased BRAIN stem, but is not related to the word BRAIN on its own.",n/a,"11/24/2012 00:11:57","11/24/2012 00:14:34",[BRAIN],[VERTIGO],"Diseases of the [BRAIN] stem can result to abnormalities in the function of cranial nerves which may lead to visual disturbances, pupil abnormalities, changes in sensation, muscle weakness, hearing problems, [VERTIGO], swallowing and speech difficulty, voice change, and co-ordination problems."
227816718,11990524,0.94848484848485,amt,[LOCATION],n/a,"which may lead to","11/24/2012 02:52:45","11/24/2012 02:53:19",[BRAIN],[VERTIGO],"Diseases of the [BRAIN] stem can result to abnormalities in the function of cranial nerves which may lead to visual disturbances, pupil abnormalities, changes in sensation, muscle weakness, hearing problems, [VERTIGO], swallowing and speech difficulty, voice change, and co-ordination problems."
227816718,14111684,0.89375,amt,[ASSOCIATED_WITH],N/A,"findings that often appear together","11/24/2012 05:00:55","11/24/2012 05:02:57",[BRAIN],[VERTIGO],"Diseases of the [BRAIN] stem can result to abnormalities in the function of cranial nerves which may lead to visual disturbances, pupil abnormalities, changes in sensation, muscle weakness, hearing problems, [VERTIGO], swallowing and speech difficulty, voice change, and co-ordination problems."
227816718,232672,1,amt,[NONE],"The sentence states that diseases of the BRAIN stem can result in VERTIGO.
So VERTIGO is a symptom of brain ""malfunction"" and not of BRAIN directly.",N/A,"11/24/2012 13:54:31","11/24/2012 14:02:06",[BRAIN],[VERTIGO],"Diseases of the [BRAIN] stem can result to abnormalities in the function of cranial nerves which may lead to visual disturbances, pupil abnormalities, changes in sensation, muscle weakness, hearing problems, [VERTIGO], swallowing and speech difficulty, voice change, and co-ordination problems."
227816718,12571056,0.996,amt,[CAUSES],N/A,"can result to abnormalities","11/24/2012 19:43:12","11/24/2012 19:43:49",[BRAIN],[VERTIGO],"Diseases of the [BRAIN] stem can result to abnormalities in the function of cranial nerves which may lead to visual disturbances, pupil abnormalities, changes in sensation, muscle weakness, hearing problems, [VERTIGO], swallowing and speech difficulty, voice change, and co-ordination problems."
227816707,7918256,0.96698872785829,amt,[SYMPTOM],N/A,"[PNEUMOCYSTIS] may cause only [WEIGHT LOSS]","11/23/2012 21:37:16","11/23/2012 21:37:57",[PNEUMOCYSTIS],"[WEIGHT LOSS]","Less common forms of pneumonia can cause other symptoms; for instance, pneumonia caused by Legionella may cause abdominal pain and diarrhea, while pneumonia caused by tuberculosis or [PNEUMOCYSTIS] may cause only [WEIGHT LOSS] and night sweats."
227816707,13438162,1,amt,[CAUSES],"may cause only","may cause only","11/23/2012 22:03:32","11/23/2012 22:04:01",[PNEUMOCYSTIS],"[WEIGHT LOSS]","Less common forms of pneumonia can cause other symptoms; for instance, pneumonia caused by Legionella may cause abdominal pain and diarrhea, while pneumonia caused by tuberculosis or [PNEUMOCYSTIS] may cause only [WEIGHT LOSS] and night sweats."
227816707,1330956,0.92708074534161,amt,[SYMPTOM],n/a,"may cause only","11/23/2012 22:05:12","11/23/2012 22:05:35",[PNEUMOCYSTIS],"[WEIGHT LOSS]","Less common forms of pneumonia can cause other symptoms; for instance, pneumonia caused by Legionella may cause abdominal pain and diarrhea, while pneumonia caused by tuberculosis or [PNEUMOCYSTIS] may cause only [WEIGHT LOSS] and night sweats."
227816707,14026170,0.92426910299003,amt,[SYMPTOM],n/a,"may cause","11/23/2012 22:16:45","11/23/2012 22:20:44",[PNEUMOCYSTIS],"[WEIGHT LOSS]","Less common forms of pneumonia can cause other symptoms; for instance, pneumonia caused by Legionella may cause abdominal pain and diarrhea, while pneumonia caused by tuberculosis or [PNEUMOCYSTIS] may cause only [WEIGHT LOSS] and night sweats."
227816707,7233545,0.875,amt,[CAUSES],n/a,"may cause","11/24/2012 00:04:18","11/24/2012 00:05:08",[PNEUMOCYSTIS],"[WEIGHT LOSS]","Less common forms of pneumonia can cause other symptoms; for instance, pneumonia caused by Legionella may cause abdominal pain and diarrhea, while pneumonia caused by tuberculosis or [PNEUMOCYSTIS] may cause only [WEIGHT LOSS] and night sweats."
