"index","relation-type","term1","b1","e1","term2","b2","e2","sentence","job"
"2155","TWrex-treat","[AMENORRHOEA]","105","116","[LHRH]","151","155","To monitor the effect of LHRH treatment on hypothalamo-pituitary-gonadal function, women with functional [AMENORRHOEA] were investigated by standardized [LHRH] and repeated clomiphene tests before and after LHRH therapy.","0"
"2156","TWrex-treat","[AMENORRHOEA]","105","116","[LHRH]","203","207","To monitor the effect of LHRH treatment on hypothalamo-pituitary-gonadal function, women with functional [AMENORRHOEA] were investigated by standardized LHRH and repeated clomiphene tests before and after [LHRH] therapy.","0"
"2157","TWrex-treat","[HYPERGLYCEMIA]","5","18","[INSULIN]","36","43","When [HYPERGLYCEMIA] supervenes, both [INSULIN] secretion and insulin-mediated glucose utilization are further compromised, mediated in part by sustained hyperglycemia itself.","0"
"2158","TWrex-treat","[HYPERGLYCEMIA]","5","18","[INSULIN]","58","65","When [HYPERGLYCEMIA] supervenes, both insulin secretion and [INSULIN]-mediated glucose utilization are further compromised, mediated in part by sustained hyperglycemia itself.","0"
"2159","TWrex-treat","[HYPERGLYCEMIA]","150","163","[INSULIN]","36","43","When hyperglycemia supervenes, both [INSULIN] secretion and insulin-mediated glucose utilization are further compromised, mediated in part by sustained [HYPERGLYCEMIA] itself.","0"
"2160","TWrex-treat","[HYPERGLYCEMIA]","150","163","[INSULIN]","58","65","When hyperglycemia supervenes, both insulin secretion and [INSULIN]-mediated glucose utilization are further compromised, mediated in part by sustained [HYPERGLYCEMIA] itself.","0"
"2161","TWrex-treat","[INFECTION]","141","150","[CEFOXITIN]","91","100","A single 2 g preoperative dose of cefotetan was as safe and effective as multiple doses of [CEFOXITIN] in the reduction of postoperative wound [INFECTION]s after colorectal surgery.","0"
"2162","TWrex-treat","[DIABETES]","27","35","[INSULIN]","62","69","The pathogenesis of type 2 [DIABETES] involves abnormalities in [INSULIN] action, insulin secretion, and endogenous glucose output (EGO.","0"
"2163","TWrex-treat","[DIABETES]","27","35","[INSULIN]","78","85","The pathogenesis of type 2 [DIABETES] involves abnormalities in insulin action, [INSULIN] secretion, and endogenous glucose output (EGO.","0"
"2164","TWrex-treat","[LYMPHOMA]","118","126","[MITOZANTRONE]","77","89","This report compares a pilot study followed by a trial of the combination of [MITOZANTRONE] and ifosfamide for relapsed [LYMPHOMA].","0"
"2167","TWrex-treat","[TYPE 2 DIABETES]","80","95","[PIOGLITAZONE]","0","12","[PIOGLITAZONE] also had a beneficial effect on the abnormal lipid profile seen in [TYPE 2 DIABETES].","0"
"2168","TWrex-treat","[THROMBOEMBOLISM]","55","70","[HEPARIN]","128","135","We report here a case of recurrent venous and arterial [THROMBOEMBOLISM], Trousseau's syndrome, in a cancer patient who developed [HEPARIN]-induced thrombocytopenia.","0"
"2169","TWrex-treat","[HBV]","108","111","[HBSAG]","33","38","Since the infectivity of chronic [HBSAG] carriers is falling with time, the researchers submit that long-term [HBV] vaccination is reducing hbv transmission in Keneba and Manduar.","0"
"2170","TWrex-treat","[HBV]","136","139","[HBSAG]","33","38","Since the infectivity of chronic [HBSAG] carriers is falling with time, the researchers submit that long-term hbv vaccination is reducing [HBV] transmission in Keneba and Manduar.","0"
"2171","TWrex-treat","[PARKINSON'S DISEASE]","57","76","[L-DOPA]","37","43","Among the catechol drugs used in the [L-DOPA] treatment of [PARKINSON'S DISEASE], the COMT inhibitors entacapone and tolcapone were not methylated, whereas the DOPA decarboxylase inhibitor benserazide was 15 times more specific substrate than L-DOPA, the target of COMT inhibition.","0"
"2172","TWrex-treat","[PARKINSON'S DISEASE]","57","76","[L-DOPA]","239","245","Among the catechol drugs used in the L-DOPA treatment of [PARKINSON'S DISEASE], the COMT inhibitors entacapone and tolcapone were not methylated, whereas the DOPA decarboxylase inhibitor benserazide was 15 times more specific substrate than [L-DOPA], the target of COMT inhibition.","0"
"2173","TWrex-treat","[DUODENAL ULCER DISEASE]","233","255","[RANITIDINE]","152","162","The effect on intragastric pH of two different dose regimens of continuous intravenous infusion of omeprazole (4 or 8 mg/h after a bolus of 80 mg), and [RANITIDINE] (0.25 mg/kg/h after a bolus of 50 mg) was studied in 10 patients with [DUODENAL ULCER DISEASE] in symptomatic remission.","0"
"2176","TWrex-treat","[PAIN]","110","114","[ASPIRIN]","92","99","The procedure is illustrated using a meta-analysis of the effectiveness of single-dose oral [ASPIRIN] for acute [PAIN], and results are also obtained for five other meta-analyses.","0"
"2177","TWrex-treat","[OVERLOAD]","5","13","[DEFEROXAMINE]","165","177","Iron [OVERLOAD] was evaluated for 26 beta-thalassemia homozygous patients, and 14 of them were submitted to intensive chelation therapy with high doses of intravenous [DEFEROXAMINE] (DF.","0"
"2178","TWrex-treat","[HYPOGLYCEMIA]","138","150","[GLUCOSE]","95","102","Insulin glargine should be considered for patients who continue to have elevated morning blood [GLUCOSE] levels and problems with nocturnal [HYPOGLYCEMIA] despite receiving NPH insulin at bedtime.","0"
"2179","TWrex-treat","[NEURAL TUBE DEFECT]","237","255","[FOLIC ACID]","130","140","In a series of nonrandomized and randomized intervention trials and case-control and cohort studies, women using multivitamins or [FOLIC ACID] supplements during the first 6 weeks of pregnancy experienced a three- to fourfold reduction in [NEURAL TUBE DEFECT]s among their offspring.","0"
"2180","TWrex-treat","[HYPERTENSION]","246","258","[FUROSEMIDE]","47","57","These data show that an acute stimulation with [FUROSEMIDE] and ambulation affects mainly the active form of plasma renin, and that the effect of age on inactive plasma renin in normal subjects may be different from that in patients with essential [HYPERTENSION].","0"
"2181","TWrex-treat","[PARKINSON'S DISEASE]","180","199","[SELEGILINE]","11","21","Both Zydis [SELEGILINE] (1.25 mg and 10 mg) treatments were shown to be therapeutically equivalent to conventional selegiline tablets 10 mg based on comparison of mean total Unified [PARKINSON'S DISEASE] Rating Scale (UPDRS) scores.","0"
"2182","TWrex-treat","[PARKINSON'S DISEASE]","180","199","[SELEGILINE]","113","123","Both Zydis Selegiline (1.25 mg and 10 mg) treatments were shown to be therapeutically equivalent to conventional [SELEGILINE] tablets 10 mg based on comparison of mean total Unified [PARKINSON'S DISEASE] Rating Scale (UPDRS) scores.","0"
"2183","TWrex-treat","[HEPATITIS]","87","96","[ANTIGEN]","107","114","Representative samples of each species were tested by solid phase radioimmunoassay for [HEPATITIS] B surface [ANTIGEN] (HBSAg, Australia antigen.","0"
"2184","TWrex-treat","[HEPATITIS]","87","96","[ANTIGEN]","133","140","Representative samples of each species were tested by solid phase radioimmunoassay for [HEPATITIS] B surface antigen (HBSAg, Australia [ANTIGEN].","0"
"2185","TWrex-treat","[VAGINOSIS]","10","19","[METRONIDAZOLE]","121","134","Bacterial [VAGINOSIS] was eradicated in 93% of women using intravaginal clindamycin and in 87% of women using intravaginal [METRONIDAZOLE].","0"
"2189","TWrex-treat","[NSCLC]","161","166","[DOCETAXEL]","129","138","For example, the overall objective response rate of 9.5% with single agent sunitinib compares similarly to that of pemetrexed or [DOCETAXEL] in previously treated [NSCLC] patients, but toxicity, notably fatigue, lead to discontinuation in 38% of patients.","0"
"2190","TWrex-treat","[MYOCARDIAL INFARCTION]","220","241","[STREPTOKINASE]","150","163","The purpose of this study was to investigate whether, to what extent, and through which mechanisms intravenous heparin, administered before and after [STREPTOKINASE], affects the plasma levels of D-dimer and fibrinogen in [MYOCARDIAL INFARCTION].","0"
"2191","TWrex-treat","[ANEMIA]","46","52","[IRON]","30","34","A relatively low incidence of [IRON] deficiency [ANEMIA] and high incidence of exhausted iron reserves in the women living in the high mountains indicates the participation of the adaptive-compensatory mechanisms in the development of iron-deficiency.","0"
"2192","TWrex-treat","[ANEMIA]","46","52","[IRON]","85","89","A relatively low incidence of iron deficiency [ANEMIA] and high incidence of exhausted [IRON] reserves in the women living in the high mountains indicates the participation of the adaptive-compensatory mechanisms in the development of iron-deficiency.","0"
"2193","TWrex-treat","[ANEMIA]","46","52","[IRON]","231","235","A relatively low incidence of iron deficiency [ANEMIA] and high incidence of exhausted iron reserves in the women living in the high mountains indicates the participation of the adaptive-compensatory mechanisms in the development of [IRON]-deficiency.","0"
"2194","TWrex-treat","[ASTHMA]","135","141","[SODIUM]","76","82","In a double-blind, crossover study we investigated the effect of nedocromil [SODIUM] on NKA-induced bronchoconstriction in subjects with [ASTHMA].","0"
"2195","TWrex-treat","[T2D]","246","249","[INSULIN]","114","121","In conclusion, the discovery of calpain-10 by a genetic approach has identified it as a molecule of importance to [INSULIN] signaling and secretion that may have relevance to the future development of novel therapeutic targets for the treatment of [T2D].","0"
"2196","TWrex-treat","[SALMONELLA]","15","25","[NALIDIXIC ACID]","252","266","Ten strains of [SALMONELLA] weltevreden isolated from poultry sources were examined and found to contain plasmid DNA ranging in size from 1.8 to 68.5 MD. All isolates were susceptible to carbenicillin, cephalothin, ceftriazone, gentamicin, kanamycin and [NALIDIXIC ACID], but resistance to bacitracin (100%), penicillin G (100%), rifampicin (100%), sulphamethoxazole (100%), cefuroxime (80%) and tetracycline (60%) was recorded.","0"
"2199","TWrex-treat","[DRUG TOXICITY]","206","219","[CHARCOAL]","78","86","It is suggested that the optimal regimen for the use of repeat dose activated [CHARCOAL] in acute drug intoxications is an initial dose of 75-100 g, followed by 50 g every 4 hours until the risks of systemic [DRUG TOXICITY] are reduced to an acceptable level.","0"
"2200","TWrex-treat","[TETANUS]","78","85","[TETANUS TOXOID]","47","61","Three groups of horses were injected; one with [TETANUS TOXOID] alone, one with [TETANUS] antitoxin alone and one in which the tetanus toxoid and tetanus antitoxin were injected simultaneously.","0"
"2201","TWrex-treat","[TETANUS]","78","85","[TETANUS TOXOID]","123","137","Three groups of horses were injected; one with tetanus toxoid alone, one with [TETANUS] antitoxin alone and one in which the [TETANUS TOXOID] and tetanus antitoxin were injected simultaneously.","0"
"2202","TWrex-treat","[TETANUS]","123","130","[TETANUS TOXOID]","47","61","Three groups of horses were injected; one with [TETANUS TOXOID] alone, one with tetanus antitoxin alone and one in which the [TETANUS] toxoid and tetanus antitoxin were injected simultaneously.","0"
"2203","TWrex-treat","[TETANUS]","142","149","[TETANUS TOXOID]","47","61","Three groups of horses were injected; one with [TETANUS TOXOID] alone, one with tetanus antitoxin alone and one in which the tetanus toxoid and [TETANUS] antitoxin were injected simultaneously.","0"
"2204","TWrex-treat","[TETANUS]","142","149","[TETANUS TOXOID]","123","137","Three groups of horses were injected; one with tetanus toxoid alone, one with tetanus antitoxin alone and one in which the [TETANUS TOXOID] and [TETANUS] antitoxin were injected simultaneously.","0"
"2205","TWrex-treat","[TUBERCULOSIS]","74","86","[RIFAMPICIN]","25","35","A new method for testing [RIFAMPICIN] (RFP) susceptibility of Mycobacterium [TUBERCULOSIS] was developed.","0"
"2206","TWrex-treat","[MALIGNANT MELANOMA]","160","178","[IFN]","135","138","To our knowledge this is the first report that demonstrates histological abnormalities of the glomerulus associated with postoperative [IFN]-beta therapy for the [MALIGNANT MELANOMA].","0"
"2209","TWrex-treat","[DEPRESSION]","83","93","[KAVA]","98","102","Whereas St. John's wort extracts are prescribed for the treatment of mild forms of [DEPRESSION] and [KAVA]-kava for unspecified anxiety syndromes, hop, balm, lavender, passiflora and valerian are traditionally administered against nervousness and sleep disturbances.","0"
"2210","TWrex-treat","[DEPRESSION]","83","93","[KAVA]","103","107","Whereas St. John's wort extracts are prescribed for the treatment of mild forms of [DEPRESSION] and kava-[KAVA] for unspecified anxiety syndromes, hop, balm, lavender, passiflora and valerian are traditionally administered against nervousness and sleep disturbances.","0"
