unit_id,worker_id,relation
227301396,14119448,"[SYMPTOM]"
227301400,14119448,"[CAUSES]"
227301409,14119448,"[NONE]"
227301411,14119448,"[SYMPTOM]"
227301412,14119448,"[NONE]"
227301413,14119448,"[LOCATION]"
227301415,14119448,"[CONTRAINDICATES]"
227816700,14119448,"[CAUSES]"
227816704,14119448,"[PREVENTS]"
227816705,14119448,"[CAUSES]"
227816708,14119448,"[CAUSES]"
227816711,14119448,"[TREATS]"
227816712,14119448,"[PREVENTS]"
227816719,14119448,"[TREATS]"
227816720,14119448,"[PREVENTS]"
227816722,14119448,"[PREVENTS]"
227816726,14119448,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227816701,14128567,"[SYMPTOM]"
227816705,14128567,"[OTHER]"
227816706,14128567,"[CAUSES]"
227816707,14128567,"[CAUSES]"
227816709,14128567,"[CAUSES]"
227816714,14128567,"[OTHER]"
227816719,14128567,"[OTHER]"
227816721,14128567,"[CAUSES]"
227816722,14128567,"[OTHER]"
227816727,14128567,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227301387,14133477,"[MANIFESTATION]"
227301401,14133477,"[IS_A]"
227816702,14153877,"[ASSOCIATED_WITH]"
227816704,14153877,"[SYMPTOM]"
227816705,14153877,"[ASSOCIATED_WITH]"
227816707,14153877,"[CAUSES]
[OTHER]"
227816711,14153877,"[ASSOCIATED_WITH]"
227816717,14153877,"[ASSOCIATED_WITH]"
227816721,14153877,"[CAUSES]"
227816724,14153877,"[TREATS]
[PREVENTS]"
227816725,14153877,"[ASSOCIATED_WITH]"
227816728,14153877,"[ASSOCIATED_WITH]"
227816729,14157276,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227816712,14161692,"[ASSOCIATED_WITH]"
227816716,14161692,"[SYMPTOM]"
227816719,14161692,"[ASSOCIATED_WITH]"
227816721,14161692,"[MANIFESTATION]"
227816723,14161692,"[TREATS]
[PREVENTS]"
227816726,14161692,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227816728,14161692,"[OTHER]"
